stitch_id_flat,drug_name,n_neuro_pt,neurotoxic,pubchem_cid,smiles,inchikey
CID100004675,pancuronium,0,0,4675,CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,GVEAYVLWDAFXET-UHFFFAOYSA-N
CID100004678,dexpanthenol,1,1,4678,CC(C)(CO)C(C(=O)NCCCO)O,SNPLKNRPJHDVJA-UHFFFAOYSA-N
CID100004679,pantoprazole,11,1,4679,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,IQPSEEYGBUAQFF-UHFFFAOYSA-N
CID100004680,papaverine,0,0,4680,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,XQYZDYMELSJDRZ-UHFFFAOYSA-N
CID100004689,paromomycin,0,0,4689,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,UOZODPSAJZTQNH-UHFFFAOYSA-N
CID100004691,paroxetine,26,1,4691,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,AHOUBRCZNHFOSL-UHFFFAOYSA-N
CID100004695,isosulfan,0,0,4695,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)O)S(=O)(=O)O,YFKDCGWIINMRQY-UHFFFAOYSA-O
CID100004724,penbutolol,1,1,4724,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O,KQXKVJAGOJTNJS-UHFFFAOYSA-N
CID100004725,penciclovir,3,1,4725,C1=NC2=C(N1CCC(CO)CO)NC(=NC2=O)N,JNTOCHDNEULJHD-UHFFFAOYSA-N
CID100004727,D-penicillamine,2,1,4727,CC(C)(C(C(=O)O)N)S,VVNCNSJFMMFHPL-UHFFFAOYSA-N
CID100004730,penicillin,1,1,4730,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C,BPLBGHOLXOTWMN-UHFFFAOYSA-M
CID100004735,pentamidine,11,1,4735,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,XDRYMKDFEDOLFX-UHFFFAOYSA-N
CID100004736,pentazocine,7,1,4736,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,VOKSWYLNZZRQPF-UHFFFAOYSA-N
CID100004737,pentobarbital,4,1,4737,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,WEXRUCMBJFQVBZ-UHFFFAOYSA-N
CID100004739,pentostatin,10,1,4739,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,FPVKHBSQESCIEP-UHFFFAOYSA-N
CID100004740,pentoxifylline,4,1,4740,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,BYPFEZZEUUWMEJ-UHFFFAOYSA-N
CID100004745,pergolide,16,1,4745,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC,YEHCICAEULNIGD-UHFFFAOYSA-N
CID100004746,perhexiline,8,1,4746,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3,CYXKNKQEMFBLER-UHFFFAOYSA-N
CID100004747,propericiazine,7,1,4747,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,LUALIOATIOESLM-UHFFFAOYSA-N
CID100004748,perphenazine,8,1,4748,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,RGCVKNLCSQQDEP-UHFFFAOYSA-N
CID100004756,phenylazo,1,1,4756,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N,QPFYXYFORQJZEC-UHFFFAOYSA-N
CID100004763,phenobarbital,7,1,4763,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,DDBREPKUVSBGFI-UHFFFAOYSA-N
CID100004768,phenoxybenzamine,0,0,4768,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,QZVCTJOXCFMACW-UHFFFAOYSA-N
CID100004771,phentermine,1,1,4771,CC(C)(CC1=CC=CC=C1)N,DHHVAGZRUROJKS-UHFFFAOYSA-N
CID100004775,4-PBA,4,1,4775,C1=CC=C(C=C1)CCCC(=O)O,OBKXEAXTFZPCHS-UHFFFAOYSA-N
CID100004782,phenylephrine,4,1,4782,CNCC(C1=CC(=CC=C1)O)O,SONNWYBIRXJNDC-UHFFFAOYSA-N
CID100004786,phenylpropanolamine,4,1,4786,CC(C(C1=CC=CC=C1)O)N,DLNKOYKMWOXYQA-UHFFFAOYSA-N
CID100004810,moxonidine,0,0,4810,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,WPNJAUFVNXKLIM-UHFFFAOYSA-N
CID100004811,physostigmine,1,1,4811,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,PIJVFDBKTWXHHD-UHFFFAOYSA-N
CID100004812,vitamin,0,0,4812,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,MBWXNTAXLNYFJB-UHFFFAOYSA-N
CID100004819,pilocarpine,6,1,4819,CCC1C(COC1=O)CC2=CN=CN2C,QCHFTSOMWOSFHM-UHFFFAOYSA-N
CID100004828,pindolol,5,1,4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,JZQKKSLKJUAGIC-UHFFFAOYSA-N
CID100004829,pioglitazone,0,0,4829,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,HYAFETHFCAUJAY-UHFFFAOYSA-N
CID100004834,piperacillin,1,1,4834,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-],IVBHGBMCVLDMKU-UHFFFAOYSA-M
CID100004845,pirbuterol,4,1,4845,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,VQDBNKDJNJQRDG-UHFFFAOYSA-N
CID100004865,podophyllotoxin,1,1,4865,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,YJGVMLPVUAXIQN-UHFFFAOYSA-N
CID100004868,polymyxin,3,1,4868,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O,WQVJHHACXVLGBL-UHFFFAOYSA-N
CID100004870,polythiazide,1,1,4870,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,CYLWJCABXYDINA-UHFFFAOYSA-N
CID100004885,pramipexole,25,1,4885,CCCNC1CCC2=C(C1)SC(=N2)N,FASDKYOPVNHBLU-UHFFFAOYSA-N
CID100004889,pravastatin,7,1,4889,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,TUZYXOIXSAXUGO-UHFFFAOYSA-N
CID100004891,praziquantel,1,1,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,FSVJFNAIGNNGKK-UHFFFAOYSA-N
CID100004893,prazosin,3,1,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,IENZQIKPVFGBNW-UHFFFAOYSA-N
CID100004894,prednisolone,6,1,4894,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,OIGNJSKKLXVSLS-UHFFFAOYSA-N
CID100004895,prednisolone,6,1,4895,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O,LRJOMUJRLNCICJ-UHFFFAOYSA-N
CID100004896,prednisolone,4,1,4896,CC12CC(C3C(C1CCC2(C(=O)COP(=O)(O)O)O)CCC4=CC(=O)C=CC34C)O,JDOZJEUDSLGTLU-UHFFFAOYSA-N
CID100004900,prednisone,13,1,4900,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,XOFYZVNMUHMLCC-UHFFFAOYSA-N
CID100004906,prilocaine,7,1,4906,CCCNC(C)C(=O)NC1=CC=CC=C1C,MVFGUOIZUNYYSO-UHFFFAOYSA-N
CID100004908,primaquine,0,0,4908,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,INDBQLZJXZLFIT-UHFFFAOYSA-N
CID100004909,primidone,2,1,4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,DQMZLTXERSFNPB-UHFFFAOYSA-N
CID100004911,probenecid,0,0,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,DBABZHXKTCFAPX-UHFFFAOYSA-N
CID100004913,procainamide,2,1,4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,REQCZEXYDRLIBE-UHFFFAOYSA-N
CID100004914,procaine,4,1,4914,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,MFDFERRIHVXMIY-UHFFFAOYSA-N
CID100004915,procarbazine,10,1,4915,CC(C)NC(=O)C1=CC=C(C=C1)CNNC,CPTBDICYNRMXFX-UHFFFAOYSA-N
CID100004917,prochlorperazine,11,1,4917,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,WIKYUJGCLQQFNW-UHFFFAOYSA-N
CID100004920,progesterone,9,1,4920,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,RJKFOVLPORLFTN-UHFFFAOYSA-N
CID100004923,proguanil,0,0,4923,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl,SSOLNOMRVKKSON-UHFFFAOYSA-N
CID100004927,promethazine,9,1,4927,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,PWWVAXIEGOYWEE-UHFFFAOYSA-N
CID100004932,propafenone,11,1,4932,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,JWHAUXFOSRPERK-UHFFFAOYSA-N
CID100004934,propantheline,1,1,4934,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,VVWYOYDLCMFIEM-UHFFFAOYSA-N
CID100004935,proparacaine,0,0,4935,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N,KCLANYCVBBTKTO-UHFFFAOYSA-N
CID100004943,propofol,13,1,4943,CC(C)C1=C(C(=CC=C1)C(C)C)O,OLBCVFGFOZPWHH-UHFFFAOYSA-N
CID100004946,propranolol,4,1,4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,AQHHHDLHHXJYJD-UHFFFAOYSA-N
CID100004976,protriptyline,6,1,4976,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,BWPIARFWQZKAIA-UHFFFAOYSA-N
CID100004989,pyrantel,0,0,4989,CN1CCCN=C1C=CC2=CC=CS2,YSAUAVHXTIETRK-UHFFFAOYSA-N
CID100004991,pyridostigmine,4,1,4991,C[N+]1=CC=CC(=C1)OC(=O)N(C)C,RVOLLAQWKVFTGE-UHFFFAOYSA-N
CID100004992,mepyramine,0,0,4992,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,YECBIJXISLIIDS-UHFFFAOYSA-N
CID100004993,pyrimethamine,0,0,4993,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,WKSAUQYGYAYLPV-UHFFFAOYSA-N
CID100004999,quazepam,0,0,4999,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,IKMPWMZBZSAONZ-UHFFFAOYSA-N
CID100005002,quetiapine,21,1,5002,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,URKOMYMAXPYINW-UHFFFAOYSA-N
CID100005005,quinapril,3,1,5005,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,JSDRRTOADPPCHY-UHFFFAOYSA-N
CID100005029,rabeprazole,14,1,5029,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,YREYEVIYCVEVJK-UHFFFAOYSA-N
CID100005032,ephedrine,3,1,5032,CC(C(C1=CC=CC=C1)O)NC,KWGRBVOPPLSCSI-UHFFFAOYSA-N
CID100005035,raloxifene,3,1,5035,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,GZUITABIAKMVPG-UHFFFAOYSA-N
CID100005038,ramipril,10,1,5038,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O,HDACQVRGBOVJII-UHFFFAOYSA-N
CID100005039,ranitidine,4,1,5039,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,VMXUWOKSQNHOCA-UHFFFAOYSA-N
CID100005040,rapamycin,7,1,5040,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,QFJCIRLUMZQUOT-UHFFFAOYSA-N
CID100005051,rescinnamine,1,1,5051,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC,SZLZWPPUNLXJEA-UHFFFAOYSA-N
CID100005052,reserpine,3,1,5052,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,QEVHRUUCFGRFIF-UHFFFAOYSA-N
CID100005064,ribavirin,14,1,5064,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,IWUCXVSUMQZMFG-UHFFFAOYSA-N
CID100005070,riluzole,14,1,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,FTALBRSUTCGOEG-UHFFFAOYSA-N
CID100005071,rimantadine,6,1,5071,CC(C12CC3CC(C1)CC(C3)C2)N,UBCHPRBFMUDMNC-UHFFFAOYSA-N
CID100005073,risperidone,26,1,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,RAPZEAPATHNIPO-UHFFFAOYSA-N
CID100005076,ritonavir,17,1,5076,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,NCDNCNXCDXHOMX-UHFFFAOYSA-N
CID100005077,rivastigmine,22,1,5077,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,XSVMFMHYUFZWBK-UHFFFAOYSA-N
CID100005078,rizatriptan,10,1,5078,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,ULFRLSNUDGIQQP-UHFFFAOYSA-N
CID100005090,rofecoxib,7,1,5090,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,RZJQGNCSTQAWON-UHFFFAOYSA-N
CID100005095,ropinirole,18,1,5095,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,UHSKFQJFRQCDBE-UHFFFAOYSA-N
CID100005106,roxithromycin,1,1,5106,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,RXZBMPWDPOLZGW-UHFFFAOYSA-N
CID100005152,salmeterol,3,1,5152,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,GIIZNNXWQWCKIB-UHFFFAOYSA-N
CID100005155,stavudine,5,1,5155,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,XNKLLVCARDGLGL-UHFFFAOYSA-N
CID100005161,salsalate,0,0,5161,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,WVYADZUPLLSGPU-UHFFFAOYSA-N
CID100005184,scopolamine,3,1,5184,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,STECJAGHUSJQJN-UHFFFAOYSA-N
CID100005193,secobarbital,4,1,5193,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,KQPKPCNLIDLUMF-UHFFFAOYSA-N
CID100005195,deprenyl,23,1,5195,CC(CC1=CC=CC=C1)N(C)CC#C,MEZLKOACVSPNER-UHFFFAOYSA-N
CID100005203,sertraline,16,1,5203,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,VGKDLMBJGBXTGI-UHFFFAOYSA-N
CID100005206,sevoflurane,5,1,5206,C(OC(C(F)(F)F)C(F)(F)F)F,DFEYYRMXOJXZRJ-UHFFFAOYSA-N
CID100005210,sibutramine,13,1,5210,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,UNAANXDKBXWMLN-UHFFFAOYSA-N
CID100005212,sildenafil,10,1,5212,CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,BNRNXUUZRGQAQC-UHFFFAOYSA-N
CID100005214,silver,0,0,5214,C1=CN=C(N=C1)[NH2+]S(=[OH+])(=O)C2=CC=C(C=C2)N.[Ag+],GOYDASFKHSBSBH-UHFFFAOYSA-P
CID100005215,sulfadiazine,3,1,5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,SEEPANYCNGTZFQ-UHFFFAOYSA-N
CID100005238,sodium,0,0,5238,[Na+].[I-],FVAUCKIRQBBSSJ-UHFFFAOYSA-M
CID100005245,risedronate,4,1,5245,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,IIDJRNMFWXDHID-UHFFFAOYSA-N
CID100005248,sodium,0,0,5248,CCCCCCCCCCCCCCOS(=O)(=O)O,URLJMZWTXZTZRR-UHFFFAOYSA-N
CID100005253,sotalol,5,1,5253,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,ZBMZVLHSJCTVON-UHFFFAOYSA-N
CID100005257,sparfloxacin,7,1,5257,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DZZWHBIBMUVIIW-UHFFFAOYSA-N
CID100005267,spironolactone,2,1,5267,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,LXMSZDCAJNLERA-UHFFFAOYSA-N
CID100005291,imatinib,8,1,5291,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,KTUFNOKKBVMGRW-UHFFFAOYSA-N
CID100005297,streptomycin,1,1,5297,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O,UCSJYZPVAKXKNQ-UHFFFAOYSA-N
CID100005300,streptozotocin,1,1,5300,CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O,ZSJLQEPLLKMAKR-UHFFFAOYSA-N
CID100005311,vorinostat,2,1,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,WAEXFXRVDQXREF-UHFFFAOYSA-N
CID100005314,succinylcholine,1,1,5314,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,AXOIZCJOOAYSMI-UHFFFAOYSA-N
CID100005318,sulconazole,0,0,5318,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,AFNXATANNDIXLG-UHFFFAOYSA-N
CID100005320,sulfacetamide,0,0,5320,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,SKIVFJLNDNKQPD-UHFFFAOYSA-N
CID100005329,sulfamethoxazole,4,1,5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,JLKIGFTWXXRPMT-UHFFFAOYSA-N
CID100005333,sulfonamide,0,0,5333,C1=CC(=CC=C1N)S(=O)(=O)N,FDDDEECHVMSUSB-UHFFFAOYSA-N
CID100005352,sulindac,7,1,5352,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,MLKXDPUZXIRXEP-UHFFFAOYSA-N
CID100005358,sumatriptan,16,1,5358,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,KQKPFRSPSRPDEB-UHFFFAOYSA-N
CID100005359,suprofen,0,0,5359,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,MDKGKXOCJGEUJW-UHFFFAOYSA-N
CID100005372,tacrolimus,16,1,5372,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,QJJXYPPXXYFBGM-UHFFFAOYSA-N
CID100005376,tamoxifen,1,1,5376,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,NKANXQFJJICGDU-UHFFFAOYSA-N
CID100005379,gatifloxacin,8,1,5379,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,XUBOMFCQGDBHNK-UHFFFAOYSA-N
CID100005381,tazarotene,0,0,5381,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,OGQICQVSFDPSEI-UHFFFAOYSA-N
CID100005391,temazepam,9,1,5391,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,SEQDDYPDSLOBDC-UHFFFAOYSA-N
CID100005394,temozolomide,10,1,5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,BPEGJWRSRHCHSN-UHFFFAOYSA-N
CID100005396,teniposide,2,1,5396,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O,NRUKOCRGYNPUPR-UHFFFAOYSA-N
CID100005401,terazosin,6,1,5401,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,VCKUSRYTPJJLNI-UHFFFAOYSA-N
CID100005402,terbinafine,2,1,5402,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,DOMXUEMWDBAQBQ-UHFFFAOYSA-N
CID100005403,terbutaline,2,1,5403,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,XWTYSIMOBUGWOL-UHFFFAOYSA-N
CID100005404,terconazole,0,0,5404,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl,BLSQLHNBWJLIBQ-UHFFFAOYSA-N
CID100005407,testolactone,1,1,5407,CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C,BPEWUONYVDABNZ-UHFFFAOYSA-N
CID100005408,testosterone,7,1,5408,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,MUMGGOZAMZWBJJ-UHFFFAOYSA-N
CID100005409,testosterone,3,1,5409,CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,VOCBWIIFXDYGNZ-UHFFFAOYSA-N
CID100005410,testosterone,3,1,5410,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,PDMMFKSKQVNJMI-UHFFFAOYSA-N
CID100005411,tetracaine,3,1,5411,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,GKCBAIGFKIBETG-UHFFFAOYSA-N
CID100005419,tetrahydrozoline,1,1,5419,C1CC(C2=CC=CC=C2C1)C3=NCCN3,BYJAVTDNIXVSPW-UHFFFAOYSA-N
CID100005426,thalidomide,23,1,5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,UEJJHQNACJXSKW-UHFFFAOYSA-N
CID100005430,thiabendazole,2,1,5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,WJCNZQLZVWNLKY-UHFFFAOYSA-N
CID100005452,thioridazine,7,1,5452,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,KLBQZWRITKRQQV-UHFFFAOYSA-N
CID100005453,thiotepa,9,1,5453,C1CN1P(=S)(N2CC2)N3CC3,FOCVUCIESVLUNU-UHFFFAOYSA-N
CID100005454,thiothixene,6,1,5454,CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,GFBKORZTTCHDGY-UHFFFAOYSA-N
CID100005466,tiagabine,14,1,5466,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,PBJUNZJWGZTSKL-UHFFFAOYSA-N
CID100005468,tiaprofenic,3,1,5468,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,GUHPRPJDBZHYCJ-UHFFFAOYSA-N
CID100005470,tibolone,1,1,5470,CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O,WZDGZWOAQTVYBX-UHFFFAOYSA-N
CID100005472,ticlopidine,1,1,5472,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,PHWBOXQYWZNQIN-UHFFFAOYSA-N
CID100005478,timolol,5,1,5478,CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,BLJRIMJGRPQVNF-UHFFFAOYSA-N
CID100005479,tinidazole,6,1,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,HJLSLZFTEKNLFI-UHFFFAOYSA-N
CID100005483,tiopronin,0,0,5483,CC(C(=O)NCC(=O)O)S,YTGJWQPHMWSCST-UHFFFAOYSA-N
CID100005486,tirofiban,0,0,5486,CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,COKMIXFXJJXBQG-UHFFFAOYSA-N
CID100005487,tizanidine,10,1,5487,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,XFYDIVBRZNQMJC-UHFFFAOYSA-N
CID100005496,tobramycin,4,1,5496,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,NLVFBUXFDBBNBW-UHFFFAOYSA-N
CID100005503,tolazamide,0,0,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,OUDSBRTVNLOZBN-UHFFFAOYSA-N
CID100005505,tolbutamide,0,0,5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,JLRGJRBPOGGCBT-UHFFFAOYSA-N
CID100005508,tolmetin,0,0,5508,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-],UPSPUYADGBWSHF-UHFFFAOYSA-M
